IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
8.219.77.141,80,false,SJC,North America,San Jose,279 ms,2204 kB/s
8.219.98.13,2095,false,SIN,Asia Pacific,Singapore,284 ms,2200 kB/s
8.218.74.119,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,2187 kB/s
8.217.91.121,8880,false,HKG,Asia Pacific,Hong Kong,69 ms,2180 kB/s
8.217.193.25,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,2180 kB/s
8.217.145.40,80,false,HKG,Asia Pacific,Hong Kong,58 ms,2177 kB/s
47.237.95.140,8080,false,SIN,Asia Pacific,Singapore,272 ms,2177 kB/s
8.218.48.92,2082,false,HKG,Asia Pacific,Hong Kong,68 ms,2174 kB/s
8.218.74.119,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,2167 kB/s
47.237.11.182,2052,false,SIN,Asia Pacific,Singapore,282 ms,2128 kB/s
8.210.146.108,8880,false,HKG,Asia Pacific,Hong Kong,57 ms,2124 kB/s
8.218.228.152,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,2106 kB/s
47.242.54.157,80,false,HKG,Asia Pacific,Hong Kong,58 ms,2105 kB/s
47.245.126.151,2086,false,SIN,Asia Pacific,Singapore,283 ms,2096 kB/s
47.243.234.9,2052,false,HKG,Asia Pacific,Hong Kong,68 ms,2083 kB/s
8.218.74.119,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,2056 kB/s
8.218.122.55,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,2045 kB/s
47.236.180.51,2082,false,SIN,Asia Pacific,Singapore,276 ms,2043 kB/s
8.210.34.188,80,false,HKG,Asia Pacific,Hong Kong,63 ms,2032 kB/s
8.218.18.132,2052,false,HKG,Asia Pacific,Hong Kong,61 ms,2030 kB/s
47.242.232.14,2052,false,HKG,Asia Pacific,Hong Kong,63 ms,2011 kB/s
8.217.250.222,80,false,HKG,Asia Pacific,Hong Kong,69 ms,2006 kB/s
8.210.55.134,8080,false,HKG,Asia Pacific,Hong Kong,59 ms,1993 kB/s
8.217.239.116,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,1987 kB/s
8.210.34.188,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,1981 kB/s
8.218.65.171,2086,false,HKG,Asia Pacific,Hong Kong,73 ms,1980 kB/s
47.236.170.225,2082,false,SIN,Asia Pacific,Singapore,272 ms,1977 kB/s
8.218.211.17,2095,false,HKG,Asia Pacific,Hong Kong,70 ms,1964 kB/s
47.237.11.182,2086,false,SIN,Asia Pacific,Singapore,279 ms,1959 kB/s
8.217.72.0,2052,false,HKG,Asia Pacific,Hong Kong,62 ms,1953 kB/s
47.245.126.151,80,false,SIN,Asia Pacific,Singapore,294 ms,1934 kB/s
47.242.232.14,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,1929 kB/s
47.243.186.171,2095,false,HKG,Asia Pacific,Hong Kong,68 ms,1925 kB/s
47.237.95.146,2086,false,SIN,Asia Pacific,Singapore,269 ms,1910 kB/s
47.245.126.151,2052,false,SIN,Asia Pacific,Singapore,295 ms,1909 kB/s
8.217.193.25,80,false,HKG,Asia Pacific,Hong Kong,68 ms,1870 kB/s
8.210.156.6,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,1852 kB/s
47.237.95.140,80,false,SIN,Asia Pacific,Singapore,272 ms,1830 kB/s
47.237.95.13,8080,false,SIN,Asia Pacific,Singapore,266 ms,1808 kB/s
47.236.180.51,80,false,SIN,Asia Pacific,Singapore,285 ms,1806 kB/s
47.237.11.182,8080,false,SIN,Asia Pacific,Singapore,276 ms,1796 kB/s
47.242.7.162,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,1773 kB/s
47.237.95.13,2052,false,SIN,Asia Pacific,Singapore,273 ms,1751 kB/s
47.242.202.230,80,false,HKG,Asia Pacific,Hong Kong,57 ms,1736 kB/s
47.236.125.62,2082,false,NRT,Asia Pacific,Tokyo,352 ms,1698 kB/s
8.218.18.132,2095,false,HKG,Asia Pacific,Hong Kong,72 ms,1687 kB/s
8.210.175.109,80,false,HKG,Asia Pacific,Hong Kong,64 ms,1676 kB/s
47.238.6.58,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,1655 kB/s
8.218.243.95,2095,false,HKG,Asia Pacific,Hong Kong,63 ms,1630 kB/s
47.243.107.148,8880,false,HKG,Asia Pacific,Hong Kong,59 ms,1627 kB/s
47.236.170.225,2052,false,SIN,Asia Pacific,Singapore,265 ms,1589 kB/s
8.217.72.0,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,1521 kB/s
47.76.214.139,2095,false,HKG,Asia Pacific,Hong Kong,63 ms,1519 kB/s
8.217.145.40,8880,false,HKG,Asia Pacific,Hong Kong,56 ms,1496 kB/s
8.210.119.11,2086,false,HKG,Asia Pacific,Hong Kong,57 ms,1492 kB/s
47.236.145.85,2095,false,SIN,Asia Pacific,Singapore,286 ms,1485 kB/s
47.236.145.85,80,false,SIN,Asia Pacific,Singapore,270 ms,1439 kB/s
8.210.175.109,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,1425 kB/s
47.76.225.255,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,1419 kB/s
47.243.234.9,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,1360 kB/s
47.242.54.157,2095,false,HKG,Asia Pacific,Hong Kong,55 ms,1326 kB/s
47.243.183.127,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,1251 kB/s
8.217.149.28,80,false,HKG,Asia Pacific,Hong Kong,56 ms,1200 kB/s
8.218.65.237,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,1199 kB/s
47.76.32.108,2052,false,HKG,Asia Pacific,Hong Kong,65 ms,1186 kB/s
47.243.107.148,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,1183 kB/s
8.210.63.130,80,false,HKG,Asia Pacific,Hong Kong,58 ms,1165 kB/s
8.209.119.190,80,false,SJC,North America,San Jose,254 ms,1124 kB/s
8.210.63.130,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,1093 kB/s
47.242.59.216,2095,false,HKG,Asia Pacific,Hong Kong,72 ms,1080 kB/s
8.217.207.60,2086,false,HKG,Asia Pacific,Hong Kong,67 ms,1080 kB/s
47.243.186.171,2082,false,HKG,Asia Pacific,Hong Kong,65 ms,1067 kB/s
47.242.54.157,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,1062 kB/s
8.218.48.92,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,1054 kB/s
47.243.203.119,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,1047 kB/s
8.210.55.134,2086,false,HKG,Asia Pacific,Hong Kong,54 ms,1039 kB/s
8.218.22.210,8080,false,HKG,Asia Pacific,Hong Kong,67 ms,1039 kB/s
47.242.232.14,80,false,HKG,Asia Pacific,Hong Kong,64 ms,1023 kB/s
47.76.214.139,8080,false,HKG,Asia Pacific,Hong Kong,56 ms,1006 kB/s
8.210.119.11,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,991 kB/s
47.243.183.127,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,988 kB/s
47.76.159.146,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,956 kB/s
8.210.9.129,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,935 kB/s
8.210.65.1,80,false,HKG,Asia Pacific,Hong Kong,60 ms,931 kB/s
47.243.183.127,8880,false,HKG,Asia Pacific,Hong Kong,62 ms,903 kB/s
8.218.22.210,80,false,HKG,Asia Pacific,Hong Kong,70 ms,895 kB/s
8.218.65.171,8080,false,HKG,Asia Pacific,Hong Kong,68 ms,894 kB/s
47.243.169.63,80,false,HKG,Asia Pacific,Hong Kong,61 ms,892 kB/s
8.210.101.157,8880,false,HKG,Asia Pacific,Hong Kong,62 ms,882 kB/s
8.218.85.128,8880,false,HKG,Asia Pacific,Hong Kong,59 ms,859 kB/s
8.218.22.210,2086,false,HKG,Asia Pacific,Hong Kong,70 ms,854 kB/s
47.76.32.108,2086,false,HKG,Asia Pacific,Hong Kong,60 ms,853 kB/s
47.238.6.58,80,false,HKG,Asia Pacific,Hong Kong,66 ms,849 kB/s
8.210.175.109,2095,false,HKG,Asia Pacific,Hong Kong,58 ms,846 kB/s
8.217.250.222,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,835 kB/s
8.217.159.210,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,775 kB/s
8.219.98.13,2082,false,SIN,Asia Pacific,Singapore,278 ms,734 kB/s
47.243.186.171,80,false,HKG,Asia Pacific,Hong Kong,62 ms,730 kB/s
8.210.63.130,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,683 kB/s
8.210.55.134,80,false,HKG,Asia Pacific,Hong Kong,61 ms,682 kB/s
8.218.85.128,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,680 kB/s
8.210.63.130,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,656 kB/s
8.210.55.134,8880,false,HKG,Asia Pacific,Hong Kong,64 ms,648 kB/s
8.210.101.157,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,629 kB/s
47.76.225.255,2086,false,HKG,Asia Pacific,Hong Kong,68 ms,628 kB/s
8.217.207.60,8080,false,HKG,Asia Pacific,Hong Kong,56 ms,623 kB/s
8.210.146.108,80,false,HKG,Asia Pacific,Hong Kong,58 ms,609 kB/s
47.76.32.108,80,false,HKG,Asia Pacific,Hong Kong,62 ms,601 kB/s
47.245.126.151,8080,false,SIN,Asia Pacific,Singapore,286 ms,594 kB/s
47.243.74.220,8080,false,HKG,Asia Pacific,Hong Kong,59 ms,594 kB/s
47.76.94.15,2095,false,HKG,Asia Pacific,Hong Kong,56 ms,591 kB/s
47.242.7.162,2095,false,HKG,Asia Pacific,Hong Kong,68 ms,539 kB/s
8.210.119.11,80,false,HKG,Asia Pacific,Hong Kong,61 ms,510 kB/s
8.210.146.108,2095,false,HKG,Asia Pacific,Hong Kong,55 ms,505 kB/s
47.243.169.63,8080,false,HKG,Asia Pacific,Hong Kong,59 ms,499 kB/s
47.76.146.1,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,462 kB/s
8.217.159.210,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,452 kB/s
8.217.72.0,80,false,HKG,Asia Pacific,Hong Kong,60 ms,430 kB/s
47.76.26.26,2086,false,HKG,Asia Pacific,Hong Kong,67 ms,399 kB/s
8.217.72.0,2086,false,HKG,Asia Pacific,Hong Kong,56 ms,361 kB/s
47.243.234.9,80,false,HKG,Asia Pacific,Hong Kong,64 ms,342 kB/s
47.57.245.232,80,false,SJC,North America,San Jose,65 ms,333 kB/s
47.243.234.9,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,298 kB/s
8.219.66.156,2095,false,NRT,Asia Pacific,Tokyo,375 ms,295 kB/s
47.76.32.108,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,286 kB/s
47.243.60.150,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,266 kB/s
149.129.8.215,80,false,SJC,North America,San Jose,95 ms,263 kB/s
47.76.225.255,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,258 kB/s
47.243.74.220,2095,false,HKG,Asia Pacific,Hong Kong,64 ms,256 kB/s
8.219.98.13,2086,false,SIN,Asia Pacific,Singapore,275 ms,246 kB/s
8.217.72.0,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,246 kB/s
47.243.234.9,2095,false,HKG,Asia Pacific,Hong Kong,63 ms,244 kB/s
47.243.60.150,2052,false,HKG,Asia Pacific,Hong Kong,72 ms,216 kB/s
8.218.228.152,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,212 kB/s
8.210.21.65,2052,false,HKG,Asia Pacific,Hong Kong,68 ms,206 kB/s
8.210.175.109,8880,false,HKG,Asia Pacific,Hong Kong,64 ms,194 kB/s
47.57.14.118,80,false,SJC,North America,San Jose,68 ms,180 kB/s
8.217.72.0,2082,false,HKG,Asia Pacific,Hong Kong,63 ms,170 kB/s
8.210.65.1,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,150 kB/s
47.76.94.15,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,139 kB/s
8.218.204.128,8080,false,HKG,Asia Pacific,Hong Kong,71 ms,137 kB/s
8.219.240.160,80,false,SIN,Asia Pacific,Singapore,272 ms,136 kB/s
8.217.72.0,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,135 kB/s
47.243.234.9,8880,false,HKG,Asia Pacific,Hong Kong,59 ms,129 kB/s
8.218.136.25,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,126 kB/s
8.210.175.109,2052,false,HKG,Asia Pacific,Hong Kong,60 ms,120 kB/s
8.218.143.10,80,false,HKG,Asia Pacific,Hong Kong,65 ms,117 kB/s
8.219.98.13,80,false,SIN,Asia Pacific,Singapore,270 ms,112 kB/s
8.210.175.109,2082,false,HKG,Asia Pacific,Hong Kong,60 ms,102 kB/s
8.219.240.160,2052,false,SIN,Asia Pacific,Singapore,282 ms,100 kB/s
47.57.13.107,80,false,HKG,Asia Pacific,Hong Kong,76 ms,98 kB/s
47.243.74.220,2086,false,HKG,Asia Pacific,Hong Kong,59 ms,98 kB/s
8.219.240.160,8080,false,SIN,Asia Pacific,Singapore,273 ms,97 kB/s
8.218.143.10,2052,false,HKG,Asia Pacific,Hong Kong,59 ms,91 kB/s
8.218.143.10,2082,false,HKG,Asia Pacific,Hong Kong,59 ms,78 kB/s
8.210.21.65,80,false,HKG,Asia Pacific,Hong Kong,71 ms,75 kB/s
47.242.234.127,80,false,HKG,Asia Pacific,Hong Kong,61 ms,73 kB/s
47.243.74.220,8880,false,HKG,Asia Pacific,Hong Kong,54 ms,72 kB/s
8.212.12.98,80,false,HKG,Asia Pacific,Hong Kong,70 ms,67 kB/s
8.219.240.160,2095,false,SIN,Asia Pacific,Singapore,274 ms,61 kB/s
8.218.143.10,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,54 kB/s
8.218.143.10,2095,false,HKG,Asia Pacific,Hong Kong,55 ms,52 kB/s
8.218.143.10,2086,false,HKG,Asia Pacific,Hong Kong,56 ms,42 kB/s
47.76.94.15,80,false,HKG,Asia Pacific,Hong Kong,56 ms,35 kB/s
47.236.145.85,2082,false,SIN,Asia Pacific,Singapore,279 ms,19 kB/s
47.243.60.150,2082,false,HKG,Asia Pacific,Hong Kong,73 ms,13 kB/s
8.210.65.1,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,5 kB/s
8.210.65.1,8880,false,HKG,Asia Pacific,Hong Kong,57 ms,3 kB/s
8.218.143.10,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,1 kB/s
47.76.32.108,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
47.57.233.126,80,false,SJC,North America,San Jose,73 ms,0 kB/s
8.219.113.232,80,false,SIN,Asia Pacific,Singapore,273 ms,0 kB/s
8.219.113.232,8080,false,SIN,Asia Pacific,Singapore,266 ms,0 kB/s
8.219.113.232,2095,false,SIN,Asia Pacific,Singapore,281 ms,0 kB/s
8.217.251.62,80,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
8.218.211.17,80,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
8.218.211.17,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
8.217.251.62,8080,false,HKG,Asia Pacific,Hong Kong,69 ms,0 kB/s
8.210.89.245,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.210.55.134,2052,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.238.6.58,8080,false,HKG,Asia Pacific,Hong Kong,71 ms,0 kB/s
47.238.6.58,2086,false,HKG,Asia Pacific,Hong Kong,77 ms,0 kB/s
8.218.204.128,2082,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
8.219.113.232,8880,false,SIN,Asia Pacific,Singapore,270 ms,0 kB/s
47.242.107.109,80,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
8.210.9.129,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
8.218.204.128,2052,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
8.218.201.73,8080,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
47.76.146.1,80,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.76.146.1,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.76.146.1,2052,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.242.232.14,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
8.218.188.129,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
8.210.65.1,2086,false,HKG,Asia Pacific,Hong Kong,55 ms,0 kB/s
47.242.232.14,8880,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
8.219.240.160,2082,false,SIN,Asia Pacific,Singapore,269 ms,0 kB/s
47.242.234.127,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
47.242.234.127,8880,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
47.242.42.153,2086,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.210.65.1,2052,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
47.236.169.164,2082,false,SIN,Asia Pacific,Singapore,280 ms,0 kB/s
8.210.207.214,8880,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.76.214.139,2086,false,HKG,Asia Pacific,Hong Kong,56 ms,0 kB/s
8.218.243.95,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
8.217.50.252,8880,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
8.210.63.130,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
47.76.214.139,80,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
47.242.42.153,8880,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
8.218.85.128,80,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
47.242.7.162,80,false,HKG,Asia Pacific,Hong Kong,70 ms,0 kB/s
8.218.174.118,80,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
47.76.225.255,80,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
8.210.55.134,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.243.90.180,2082,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.243.107.148,80,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
47.236.145.85,2086,false,SIN,Asia Pacific,Singapore,285 ms,0 kB/s
47.236.145.85,2052,false,SIN,Asia Pacific,Singapore,278 ms,0 kB/s
8.210.39.96,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
8.217.207.60,80,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
47.76.32.108,2082,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
47.243.60.150,80,false,HKG,Asia Pacific,Hong Kong,76 ms,0 kB/s
47.243.169.63,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
8.210.39.96,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
47.243.173.187,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.210.34.188,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.210.119.11,8880,false,HKG,Asia Pacific,Hong Kong,56 ms,0 kB/s
8.218.146.204,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
47.243.173.187,80,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
8.210.34.188,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
47.243.74.220,80,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
8.210.119.11,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
8.217.159.210,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
8.217.149.28,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
8.218.65.171,80,false,HKG,Asia Pacific,Hong Kong,73 ms,0 kB/s
47.76.94.15,2086,false,HKG,Asia Pacific,Hong Kong,57 ms,0 kB/s
47.76.94.15,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.217.91.121,8080,false,HKG,Asia Pacific,Hong Kong,70 ms,0 kB/s
8.218.81.14,2086,false,HKG,Asia Pacific,Hong Kong,60 ms,0 kB/s
8.217.159.210,2052,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
47.243.186.171,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.217.91.121,2082,false,HKG,Asia Pacific,Hong Kong,71 ms,0 kB/s
8.217.154.218,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
47.243.74.220,2052,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
8.218.126.53,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
47.243.203.119,8080,false,HKG,Asia Pacific,Hong Kong,69 ms,0 kB/s
8.210.207.214,80,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
8.218.122.55,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
8.219.98.13,8080,false,SIN,Asia Pacific,Singapore,280 ms,0 kB/s
